,image_path,uniq_id,label,First_category,image,width,height,definition,image_224x224
817,../Data\Images\fc59187b2e011cf098ce420a0ee02e10.jpg,fc59187b2e011cf098ce420a0ee02e10,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1181x929 at 0x1580F6FE110>,1181,929,1097149,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FDB90>
818,../Data\Images\7436c011ebdfd24b56a77893f210ed3b.jpg,7436c011ebdfd24b56a77893f210ed3b,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1279x1039 at 0x1580F6FE610>,1279,1039,1328881,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FE090>
819,../Data\Images\dcab5c08ed8e6c2fa039e01367390071.jpg,dcab5c08ed8e6c2fa039e01367390071,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x872 at 0x1580F6FEB10>,1100,872,959200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FE0D0>
820,../Data\Images\00d84a518e0550612fcfcba3b02b6255.jpg,00d84a518e0550612fcfcba3b02b6255,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x857 at 0x1580F6FF010>,1100,857,942700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FEA90>
821,../Data\Images\ca82e1f23bb6cac66a32fce1c22534a3.jpg,ca82e1f23bb6cac66a32fce1c22534a3,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x893 at 0x1580F6FF510>,1100,893,982300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FEF90>
822,../Data\Images\3fd4d7ea04624ada39fde3957c7b9b7c.jpg,3fd4d7ea04624ada39fde3957c7b9b7c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=788x1100 at 0x1580F6FFA10>,788,1100,866800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FF490>
823,../Data\Images\697ad1d2e45c1af54cab7847cbe324d8.jpg,697ad1d2e45c1af54cab7847cbe324d8,6,Watches,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1672x1380 at 0x1580F6FFF10>,1672,1380,2307360,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FF990>
824,../Data\Images\0ec47240feda42c63e42f1e9cee60f7a.jpg,0ec47240feda42c63e42f1e9cee60f7a,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1000x1100 at 0x1580F710450>,1000,1100,1100000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6FFE90>
825,../Data\Images\3a7b224bf1bc9cee9052f9c9df0355f6.jpg,3a7b224bf1bc9cee9052f9c9df0355f6,6,Watches,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1141x1046 at 0x1580F710950>,1141,1046,1193486,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7103D0>
826,../Data\Images\700dfd088162ea00deda33123cd7f2da.jpg,700dfd088162ea00deda33123cd7f2da,6,Watches,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=839x1360 at 0x1580F710E50>,839,1360,1141040,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7108D0>
827,../Data\Images\ad55b7ac6f7284b90d31a1a2f175df8d.jpg,ad55b7ac6f7284b90d31a1a2f175df8d,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1081 at 0x1580F711350>,1100,1081,1189100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F710DD0>
828,../Data\Images\952a100cf3a5bdf2d655e9cdca0e9dd5.jpg,952a100cf3a5bdf2d655e9cdca0e9dd5,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x994 at 0x1580F711850>,1100,994,1093400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7112D0>
829,../Data\Images\d86f260ff28af531443f822c11746521.jpg,d86f260ff28af531443f822c11746521,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1536x1829 at 0x1580F711D50>,1536,1829,2809344,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7117D0>
830,../Data\Images\4354b7418ee0fab2fd9f8eb493556529.jpg,4354b7418ee0fab2fd9f8eb493556529,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1564x1292 at 0x1580F712250>,1564,1292,2020688,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F711CD0>
831,../Data\Images\95b0779b1a04ab70d62c72b53090c4b3.jpg,95b0779b1a04ab70d62c72b53090c4b3,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x626 at 0x1580F712750>,1100,626,688600,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7121D0>
832,../Data\Images\078b35be31e8ac99b0cbb817dab4c23f.jpg,078b35be31e8ac99b0cbb817dab4c23f,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=248x1100 at 0x1580F712C50>,248,1100,272800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7126D0>
833,../Data\Images\6e7cc21610991cab64595af678e8eb5a.jpg,6e7cc21610991cab64595af678e8eb5a,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x744 at 0x1580F713150>,1100,744,818400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F712BD0>
834,../Data\Images\00ed03657cedbe4663eff2d7fa702a33.jpg,00ed03657cedbe4663eff2d7fa702a33,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=788x2430 at 0x1580F713650>,788,2430,1914840,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7130D0>
835,../Data\Images\c5720509a67da707afcb6f4f0282d529.jpg,c5720509a67da707afcb6f4f0282d529,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1393x1022 at 0x1580F713B50>,1393,1022,1423646,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7135D0>
836,../Data\Images\9a9402ad55d079c86c302521816b7b0e.jpg,9a9402ad55d079c86c302521816b7b0e,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=500x1406 at 0x1580F720090>,500,1406,703000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F713AD0>
837,../Data\Images\28e3f1e490cfc4b47bfb50671ff93283.jpg,28e3f1e490cfc4b47bfb50671ff93283,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=537x1100 at 0x1580F720590>,537,1100,590700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F713FD0>
838,../Data\Images\e426290a8f57e82680275bb91df91ad1.jpg,e426290a8f57e82680275bb91df91ad1,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1019x1100 at 0x1580F720A90>,1019,1100,1120900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F720510>
839,../Data\Images\fc9a650d545a50c72556bed0df59efa1.jpg,fc9a650d545a50c72556bed0df59efa1,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1627x1062 at 0x1580F720F90>,1627,1062,1727874,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F720A10>
840,../Data\Images\812bfd40e47dfde2ff5326e899b42577.jpg,812bfd40e47dfde2ff5326e899b42577,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1078x1100 at 0x1580F721490>,1078,1100,1185800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F720F10>
841,../Data\Images\01089dc3618a0ab7304d784ef400b83d.jpg,01089dc3618a0ab7304d784ef400b83d,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x543 at 0x1580F721990>,1100,543,597300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F721410>
842,../Data\Images\de47d0cc0c4875fb97530f66d934c894.jpg,de47d0cc0c4875fb97530f66d934c894,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x543 at 0x1580F721E90>,1100,543,597300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F721910>
843,../Data\Images\e86daf9ebcdfc5c5dd088cdb7f8f8db6.jpg,e86daf9ebcdfc5c5dd088cdb7f8f8db6,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=670x1100 at 0x1580F722390>,670,1100,737000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F721E10>
844,../Data\Images\2c475daafe597ed93c1e27fcaa38d8cc.jpg,2c475daafe597ed93c1e27fcaa38d8cc,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1068x1100 at 0x1580F722890>,1068,1100,1174800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F722310>
845,../Data\Images\9e90fb6c7870637b6f794e4b4c26bd7e.jpg,9e90fb6c7870637b6f794e4b4c26bd7e,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1000x1400 at 0x1580F722D90>,1000,1400,1400000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F722810>
846,../Data\Images\82466269245f199d7f850509307a497b.jpg,82466269245f199d7f850509307a497b,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=767x1100 at 0x1580F723290>,767,1100,843700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F722D10>
847,../Data\Images\4f708bc74c4d29b2967dc38a1f5ae6d5.jpg,4f708bc74c4d29b2967dc38a1f5ae6d5,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1080x1100 at 0x1580F723790>,1080,1100,1188000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F722D50>
848,../Data\Images\41dccf212ff447cd7213a2b1e669e406.jpg,41dccf212ff447cd7213a2b1e669e406,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x844 at 0x1580F723C90>,1100,844,928400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F723710>
849,../Data\Images\c612bdfa459e1e2f20d57348336c24be.jpg,c612bdfa459e1e2f20d57348336c24be,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x963 at 0x1580F72C1D0>,1100,963,1059300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F723C10>
850,../Data\Images\fc009e0b404034e5ea065ba980917f33.jpg,fc009e0b404034e5ea065ba980917f33,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=161x1100 at 0x1580F72C6D0>,161,1100,177100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72C150>
851,../Data\Images\9da942796e9fac272db50b2f7546b94a.jpg,9da942796e9fac272db50b2f7546b94a,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=591x1100 at 0x1580F72CBD0>,591,1100,650100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72C650>
852,../Data\Images\70af4c3c05688d8400632e134f258b98.jpg,70af4c3c05688d8400632e134f258b98,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x837 at 0x1580F72D0D0>,1100,837,920700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72CB50>
853,../Data\Images\146b0d570d5ab4e27629d48533b7680d.jpg,146b0d570d5ab4e27629d48533b7680d,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1092 at 0x1580F72D5D0>,1100,1092,1201200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72D050>
854,../Data\Images\136f213080426c35520f1b1540c4a390.jpg,136f213080426c35520f1b1540c4a390,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x543 at 0x1580F72DAD0>,1100,543,597300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72D550>
855,../Data\Images\7cdc62f8d3f7ab8b9d2dddc14c86de83.jpg,7cdc62f8d3f7ab8b9d2dddc14c86de83,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F72DFD0>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72DA50>
856,../Data\Images\568f331e1039bf2e0635b899c2b3248f.jpg,568f331e1039bf2e0635b899c2b3248f,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1435x1274 at 0x1580F72E4D0>,1435,1274,1828190,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72DF50>
857,../Data\Images\a41371b2f8859b015031f0d5eda5184c.jpg,a41371b2f8859b015031f0d5eda5184c,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x941 at 0x1580F72E9D0>,1100,941,1035100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72E450>
858,../Data\Images\fffa2117a4006d4a848eb7d5b80d4816.jpg,fffa2117a4006d4a848eb7d5b80d4816,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1077 at 0x1580F72EED0>,1100,1077,1184700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72E950>
859,../Data\Images\eedee8680f0ed35dcf612c6774affe83.jpg,eedee8680f0ed35dcf612c6774affe83,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1900x1635 at 0x1580F72F3D0>,1900,1635,3106500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72EE50>
860,../Data\Images\6136976dc5a433cdf8e2559b8510bdce.jpg,6136976dc5a433cdf8e2559b8510bdce,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=968x1100 at 0x1580F72F8D0>,968,1100,1064800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72F350>
861,../Data\Images\ad08a6efe82576ab162a9336feff647f.jpg,ad08a6efe82576ab162a9336feff647f,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=713x313 at 0x1580F72FDD0>,713,313,223169,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72F850>
862,../Data\Images\832a66ce379b4c98fd3d748eebd7ae4c.jpg,832a66ce379b4c98fd3d748eebd7ae4c,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=232x1980 at 0x1580F738310>,232,1980,459360,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F72FD50>
863,../Data\Images\112a8a56ee40ee31ea06fb7ff23b5c25.jpg,112a8a56ee40ee31ea06fb7ff23b5c25,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1072 at 0x1580F738810>,1100,1072,1179200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F738290>
864,../Data\Images\19d2dbc1789653c58bce08c169662cf2.jpg,19d2dbc1789653c58bce08c169662cf2,2,Computers,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1179x820 at 0x1580F738D10>,1179,820,966780,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F738790>
865,../Data\Images\8f41c6931b5220c2bb34d1cab21cb220.jpg,8f41c6931b5220c2bb34d1cab21cb220,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1031x1740 at 0x1580F739210>,1031,1740,1793940,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F738C90>
866,../Data\Images\a11773bc4188f1c6226b941ec61c2024.jpg,a11773bc4188f1c6226b941ec61c2024,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2584x2520 at 0x1580F739710>,2584,2520,6511680,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F739190>
867,../Data\Images\2c8912b849cf73676d025aa99203b6d1.jpg,2c8912b849cf73676d025aa99203b6d1,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1052x848 at 0x1580F739C10>,1052,848,892096,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F739690>
868,../Data\Images\4f6006b716c6546033fbaf9ff32de577.jpg,4f6006b716c6546033fbaf9ff32de577,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3362x2054 at 0x1580F73A110>,3362,2054,6905548,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F739B90>
869,../Data\Images\d218c32df572e82db50faecd62179db2.jpg,d218c32df572e82db50faecd62179db2,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1031x1100 at 0x1580F73A610>,1031,1100,1134100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F73A090>
870,../Data\Images\9e81a24714e06b0ca9b4fed8cae42611.jpg,9e81a24714e06b0ca9b4fed8cae42611,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1500 at 0x1580F73AB10>,1100,1500,1650000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F73A590>
871,../Data\Images\736191946aaeaa637a0865a42c18b580.jpg,736191946aaeaa637a0865a42c18b580,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2208x1744 at 0x1580F73B010>,2208,1744,3850752,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F73AA90>
872,../Data\Images\7b1dd192151777c246a1c4e1fe0ddb4c.jpg,7b1dd192151777c246a1c4e1fe0ddb4c,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=376x448 at 0x1580F73B510>,376,448,168448,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F73AF90>
873,../Data\Images\159b45e4dede207f28319bf1cacee3bc.jpg,159b45e4dede207f28319bf1cacee3bc,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x869 at 0x1580F73BA10>,1100,869,955900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F73B490>
874,../Data\Images\da8017c195b3bfa4ef002968a3542707.jpg,da8017c195b3bfa4ef002968a3542707,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x692 at 0x1580F73BF10>,1100,692,761200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F73B990>
875,../Data\Images\e56ffc10078972b5f4e7302383db8d72.jpg,e56ffc10078972b5f4e7302383db8d72,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x739 at 0x1580F740450>,1100,739,812900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F73B9D0>
876,../Data\Images\f3dec6a97225941bf9c3213e73943bd3.jpg,f3dec6a97225941bf9c3213e73943bd3,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x483 at 0x1580F740950>,1100,483,531300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7403D0>
877,../Data\Images\c943647eee4de99fc1b4e233b9a7f47d.jpg,c943647eee4de99fc1b4e233b9a7f47d,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1027x1100 at 0x1580F740E50>,1027,1100,1129700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7408D0>
878,../Data\Images\dc777afc918f513a7253187e00a11948.jpg,dc777afc918f513a7253187e00a11948,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3456x2304 at 0x1580F741350>,3456,2304,7962624,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F740DD0>
879,../Data\Images\fc976caafdebbab15560dad48bc6ff0f.jpg,fc976caafdebbab15560dad48bc6ff0f,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=545x528 at 0x1580F741850>,545,528,287760,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7412D0>
880,../Data\Images\fc3eb6ffed257270c26943e9f9c347b9.jpg,fc3eb6ffed257270c26943e9f9c347b9,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=688x680 at 0x1580F741D50>,688,680,467840,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7417D0>
881,../Data\Images\b6c4cb6a29dcbaf7fa958f04c8215547.jpg,b6c4cb6a29dcbaf7fa958f04c8215547,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1144x2284 at 0x1580F742250>,1144,2284,2612896,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F741CD0>
882,../Data\Images\a6c820b76bc29bbe2d85eecad3de03f8.jpg,a6c820b76bc29bbe2d85eecad3de03f8,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2356x3558 at 0x1580F742750>,2356,3558,8382648,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7421D0>
883,../Data\Images\7bbcbd91b8865a9f7b254760e5e2e10a.jpg,7bbcbd91b8865a9f7b254760e5e2e10a,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=771x1146 at 0x1580F742C50>,771,1146,883566,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7426D0>
884,../Data\Images\d395b2f3d13ff8897f403c6141e0e39a.jpg,d395b2f3d13ff8897f403c6141e0e39a,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4140x3000 at 0x1580F743150>,4140,3000,12420000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F742BD0>
885,../Data\Images\a30aa3b765b613c158fd3a295ed934fa.jpg,a30aa3b765b613c158fd3a295ed934fa,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x733 at 0x1580F743650>,1100,733,806300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7430D0>
886,../Data\Images\ee27bc4719ae58c5cb3f1dede61fcf54.jpg,ee27bc4719ae58c5cb3f1dede61fcf54,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1062 at 0x1580F743B50>,1100,1062,1168200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F7435D0>
887,../Data\Images\456ec612b30d4b091639843cdb66bf54.jpg,456ec612b30d4b091639843cdb66bf54,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1102x2868 at 0x1580F748090>,1102,2868,3160536,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F743AD0>
888,../Data\Images\f0bc8dff0e2ef0b75f1c78b4f67bcd63.jpg,f0bc8dff0e2ef0b75f1c78b4f67bcd63,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4174x2108 at 0x1580F748590>,4174,2108,8798792,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F743FD0>
889,../Data\Images\b454f9f449c9dff58b90113ba984ea98.jpg,b454f9f449c9dff58b90113ba984ea98,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=418x379 at 0x1580F748A90>,418,379,158422,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F748510>
890,../Data\Images\72db37ec42ee76d79cf395221e0f4cce.jpg,72db37ec42ee76d79cf395221e0f4cce,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=852x1100 at 0x1580F748F90>,852,1100,937200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F748A10>
891,../Data\Images\463492671c5c19316a0fb9fe1c53da48.jpg,463492671c5c19316a0fb9fe1c53da48,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2814x1712 at 0x1580F749490>,2814,1712,4817568,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F748F10>
892,../Data\Images\6858fd9265d348803b18667fe43cd054.jpg,6858fd9265d348803b18667fe43cd054,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=668x376 at 0x1580F749990>,668,376,251168,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F749410>
893,../Data\Images\526cb1e7675adb39a1ea68f1f2a3fd59.jpg,526cb1e7675adb39a1ea68f1f2a3fd59,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=648x1100 at 0x1580F749E90>,648,1100,712800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F749910>
894,../Data\Images\3ddd2f062730c2aea8bb8843d5a96125.jpg,3ddd2f062730c2aea8bb8843d5a96125,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1330x1406 at 0x1580F74A390>,1330,1406,1869980,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F749E10>
895,../Data\Images\597a9549a3e397d52dca62ee47b1f60a.jpg,597a9549a3e397d52dca62ee47b1f60a,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x839 at 0x1580F74A890>,1100,839,922900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F74A310>
896,../Data\Images\2eb07dc77e2fc7e3668fd7ed9b864039.jpg,2eb07dc77e2fc7e3668fd7ed9b864039,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1938x1950 at 0x1580F74AD90>,1938,1950,3779100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F74A810>
897,../Data\Images\e1e2883b6845cb214ec8d365cd496008.jpg,e1e2883b6845cb214ec8d365cd496008,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x794 at 0x1580F74B290>,1100,794,873400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F74AD10>
898,../Data\Images\4b03cdfc7d1135c972e5c620dd7da66c.jpg,4b03cdfc7d1135c972e5c620dd7da66c,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=271x1100 at 0x1580F74B790>,271,1100,298100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F74B210>
899,../Data\Images\f0ab5f12bd777e28a401a728fcb93a4b.jpg,f0ab5f12bd777e28a401a728fcb93a4b,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x673 at 0x1580F74BC90>,1100,673,740300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F74B710>
900,../Data\Images\d3f4a4336324a3d180de23df1e75b9b7.jpg,d3f4a4336324a3d180de23df1e75b9b7,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F75C1D0>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F74BC10>
901,../Data\Images\5c0fe2919e49f30aff91d46800cdf149.jpg,5c0fe2919e49f30aff91d46800cdf149,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2277x2972 at 0x1580F75C6D0>,2277,2972,6767244,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75C150>
902,../Data\Images\4b59516432fbc3d61e8e58d547fde431.jpg,4b59516432fbc3d61e8e58d547fde431,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=760x1159 at 0x1580F75CBD0>,760,1159,880840,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75C650>
903,../Data\Images\a060b5acc6e3fb814769805db61f589b.jpg,a060b5acc6e3fb814769805db61f589b,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2560x1600 at 0x1580F75D0D0>,2560,1600,4096000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F75C690>
